Gen1_id,Gen2_id,Gen3_id,Gen4_id,Gen4,Gen3,Gen2,Gen1,id_0_parent
32992,18,112,33039,Private Fixed Investments,Domestic Capital Account (Saving & Investment),National Income & Product Accounts,National Accounts,0
32992,18,109,33034,Taxes on Corporate Income,Private Enterprise Income,National Income & Product Accounts,National Accounts,0
32992,18,107,33025,Gov't Current Transfer Receipts,"Gov't Receipts, Expenditures & Investment",National Income & Product Accounts,National Accounts,0
32992,18,33719,NA,NA,Health Care Spending,National Income & Product Accounts,National Accounts,0
32992,32251,32256,NA,NA,D.3 Credit Market Debt Outstanding by Sector,Flow of Funds,National Accounts,0
32992,18,107,33024,Gov't Current Expenditures,"Gov't Receipts, Expenditures & Investment",National Income & Product Accounts,National Accounts,0
32992,18,33045,33052,Persons Engaged in Production,Industry,National Income & Product Accounts,National Accounts,0
32992,18,33045,33885,"Educational Services, Health Care, and Social Assistance",Industry,National Income & Product Accounts,National Accounts,0
32992,13,127,NA,NA,U.S. International Finance,U.S. Trade & International Transactions,National Accounts,0
32992,13,125,NA,NA,Trade Balance,U.S. Trade & International Transactions,National Accounts,0
32992,18,33697,33699,Net Stocks,Fixed Assets,National Income & Product Accounts,National Accounts,0
32992,18,33045,33873,Transportation and Warehousing,Industry,National Income & Product Accounts,National Accounts,0
32992,18,112,33044,Noncorporate Business,Domestic Capital Account (Saving & Investment),National Income & Product Accounts,National Accounts,0
32992,18,21,NA,NA,Price Indexes & Deflators,National Income & Product Accounts,National Accounts,0
32992,18,33045,33051,Self-employed Persons,Industry,National Income & Product Accounts,National Accounts,0
32992,18,33045,33877,"Finance, Insurance, Real Estate, Rental, and Leasing",Industry,National Income & Product Accounts,National Accounts,0
32992,18,33045,33883,Administrative and Waste Management Services,Industry,National Income & Product Accounts,National Accounts,0
32992,18,33045,33047,Farm Output,Industry,National Income & Product Accounts,National Accounts,0
32992,18,106,33020,Shares of GDP,GDP/GNP,National Income & Product Accounts,National Accounts,0
32992,13,33705,NA,NA,International Investment Position,U.S. Trade & International Transactions,National Accounts,0
32992,18,33045,33879,Professional and Business Services,Industry,National Income & Product Accounts,National Accounts,0
32992,13,3000,NA,NA,Income Payments & Receipts,U.S. Trade & International Transactions,National Accounts,0
32992,18,33045,33871,Retail Trade,Industry,National Income & Product Accounts,National Accounts,0
33060,33061,33062,NA,NA,Production of Commodities,NBER Macrohistory Database,Academic Data,0
33060,33061,33069,NA,NA,Income and Employment,NBER Macrohistory Database,Academic Data,0
33060,33061,33064,NA,NA,Transportation and Public Utilities,NBER Macrohistory Database,Academic Data,0
33060,33061,33063,NA,NA,Construction,NBER Macrohistory Database,Academic Data,0
33060,33061,33076,NA,NA,Government and Finance,NBER Macrohistory Database,Academic Data,0
33060,33061,33068,NA,NA,Foreign Trade,NBER Macrohistory Database,Academic Data,0
33060,33100,33117,NA,NA,Real GDP per Hour Worked by Employees,Penn World Table 7.1,Academic Data,0
33060,33100,33110,NA,NA,GDP per Capita (Current Prices),Penn World Table 7.1,Academic Data,0
33060,33100,33118,NA,NA,Purchasing Power Parity Converted GDP,Penn World Table 7.1,Academic Data,0
33060,33100,33101,NA,NA,Population,Penn World Table 7.1,Academic Data,0
33060,33100,33102,NA,NA,Exchange Rates,Penn World Table 7.1,Academic Data,0
33060,33100,33103,NA,NA,Purchasing Power Parity,Penn World Table 7.1,Academic Data,0
33060,33100,33104,NA,NA,"Price Levels of GDP, Consumption, Government, and Investment",Penn World Table 7.1,Academic Data,0
33060,33100,33105,NA,NA,Openness,Penn World Table 7.1,Academic Data,0
33060,33061,33070,NA,NA,Financial Status of Business,NBER Macrohistory Database,Academic Data,0
33060,33061,33066,NA,NA,Stocks of Commodities,NBER Macrohistory Database,Academic Data,0
33060,33100,33111,NA,NA,Real GDP per Capita (Constant Prices),Penn World Table 7.1,Academic Data,0
33060,33100,33108,NA,NA,Ratio of GNP to GDP,Penn World Table 7.1,Academic Data,0
33060,33100,33114,NA,NA,Real GDP per Worker,Penn World Table 7.1,Academic Data,0
33060,33100,33116,NA,NA,Real GDP per Person Counted in Total Employment,Penn World Table 7.1,Academic Data,0
33060,33100,33112,NA,NA,"Gross Domestic Income, Adjustments for Changes in Terms of Trade",Penn World Table 7.1,Academic Data,0
33060,33100,33113,NA,NA,Real GDP per Equivalent Adult,Penn World Table 7.1,Academic Data,0
33060,33123,NA,NA,NA,NA,"Weekly U.S. and State Bond Prices, 1855-1865",Academic Data,0
33060,33201,NA,NA,NA,NA,Economic Policy Uncertainty,Academic Data,0
33060,33100,33106,NA,NA,Component Shares of GDP per Capita (Current Prices),Penn World Table 7.1,Academic Data,0
33060,33120,NA,NA,NA,NA,Recession Probabilities,Academic Data,0
33060,33402,33405,NA,NA,National Accounts-Based Variables,Penn World Table 9.0,Academic Data,0
33060,33402,33403,NA,NA,"Real GDP, Employment and Population Levels",Penn World Table 9.0,Academic Data,0
33060,33402,33406,NA,NA,Exchange Rates and GDP Price Levels,Penn World Table 9.0,Academic Data,0
33060,33402,33407,NA,NA,Shares in Output-side Real GDP at Current Purchasing Power Parities,Penn World Table 9.0,Academic Data,0
33060,33402,33404,NA,NA,"Current Price GDP, Capital and Total Factor Productivity",Penn World Table 9.0,Academic Data,0
33060,33402,33408,NA,NA,"Price Levels, Expenditure Categories and Capital",Penn World Table 9.0,Academic Data,0
33060,33061,33067,NA,NA,Distribution of Commodities,NBER Macrohistory Database,Academic Data,0
33060,33442,NA,NA,NA,NA,Sticky Wages and Comovement,Academic Data,0
33060,33061,33074,NA,NA,Interest Rates,NBER Macrohistory Database,Academic Data,0
33060,33061,33077,NA,NA,Leading Indicators,NBER Macrohistory Database,Academic Data,0
33060,33061,33071,NA,NA,Savings and Investment,NBER Macrohistory Database,Academic Data,0
33060,33061,33073,NA,NA,Volume of Transactions,NBER Macrohistory Database,Academic Data,0
33060,33061,33065,NA,NA,Prices,NBER Macrohistory Database,Academic Data,0
33060,33061,33075,NA,NA,Money and Banking,NBER Macrohistory Database,Academic Data,0
33060,33825,NA,NA,NA,NA,Data on the nominal term structure model from Kim and Wright,Academic Data,0
33060,33061,33072,NA,NA,Security Markets,NBER Macrohistory Database,Academic Data,0
33060,33833,33835,NA,NA,Section 1. General Statistics of All Banks in the United States,"Banking and Monetary Statistics, 1914-1941",Academic Data,0
33060,33833,33837,NA,NA,Section 2. Assets and Liabilities of All Member Banks,"Banking and Monetary Statistics, 1914-1941",Academic Data,0
33060,33839,33845,NA,NA,National Accounts,A Millennium of Macroeconomic Data for the UK,Academic Data,0
33060,33839,33847,NA,NA,Wages and Prices,A Millennium of Macroeconomic Data for the UK,Academic Data,0
33060,33839,33849,NA,NA,Financial Markets,A Millennium of Macroeconomic Data for the UK,Academic Data,0
33060,33839,33853,NA,NA,Fiscal,A Millennium of Macroeconomic Data for the UK,Academic Data,0
33060,33839,33855,NA,NA,Trade,A Millennium of Macroeconomic Data for the UK,Academic Data,0
33060,33839,33851,NA,NA,Money and Credit,A Millennium of Macroeconomic Data for the UK,Academic Data,0
33060,33839,33843,NA,NA,"Labour, Capital and Productivity",A Millennium of Macroeconomic Data for the UK,Academic Data,0
33060,33891,NA,NA,NA,NA,Historical Federal Reserve Data,Academic Data,0
33060,33100,33107,NA,NA,Component Shares of GDP per Capita (Constant Prices),Penn World Table 7.1,Academic Data,0
33060,33934,NA,NA,NA,NA,"New England Textile Industry, 1815-1860",Academic Data,0
33060,33100,33109,NA,NA,Real GDP per Capita Relative to U.S.,Penn World Table 7.1,Academic Data,0
33060,33100,33115,NA,NA,Real GDP per Person Engaged,Penn World Table 7.1,Academic Data,0
33060,33951,NA,NA,NA,NA,"Daily Federal Funds Rate, 1928-54",Academic Data,0
